date,cash,market_value,total_equity,external_flow,daily_return
2023-09-14,-192661.65698501296,212351.1618641732,19689.50487916023,0.0,0.059477892640362344
2023-09-15,-192661.65698501296,210355.33277832723,17693.675793314265,0.0,-0.10136512309958548
2023-09-18,-192661.65698501296,209338.07988274313,16676.42289773017,0.0,-0.05749245704888955
2023-09-19,-182662.91698501207,198204.7331167672,15541.816131755128,9998.74000000088,-0.4173675268136004
2023-09-20,-182662.91698501207,196096.0491878579,13433.132202845823,0.0,-0.13567809006573106
2023-09-21,-182662.91698501207,193874.90924896934,11211.992263957276,0.0,-0.16534788055000282
2023-09-22,-182662.91698501207,192463.1300756905,9800.213090678444,0.0,-0.12591688792162473
2023-09-25,-182662.91698501207,192583.32920044637,9920.412215434306,0.0,0.01226495012339988
2023-09-26,-179676.1264664142,191296.4454563515,11620.31898993731,2986.790518597867,-0.09970276059132172
2023-09-27,-179676.1264664142,191326.05670785514,11649.930241440947,0.0,0.0025482305201155533
2023-09-28,-179676.1264664142,190710.7246159397,11034.598149525496,0.0,-0.052818521584498485
2023-09-29,-179676.1264664142,191437.47285204002,11761.346385625831,0.0,0.06586087016966595
2023-10-02,-99088.1064664035,115581.5919949912,16493.485528587713,80588.0200000107,-0.8214012052912903
2023-10-03,-99115.17646640536,113578.46590806554,14463.289441660178,-27.070000001865992,-0.1216491885224337
2023-10-04,-99115.17646640536,113691.72828271505,14576.551816309686,0.0,0.007831024547103814
